City Pair,Passenger Total,Year,Month_num,YYYY-MM
BRISBANE-HAMILTON ISLAND,6935,2005,4,2005-4
BRISBANE-HOBART,13086,2005,4,2005-4
BRISBANE-MACKAY,43372,2005,4,2005-4
BRISBANE-MELBOURNE,202341,2005,4,2005-4
BRISBANE-NEWCASTLE,24579,2005,4,2005-4
BRISBANE-PERTH,32986,2005,4,2005-4
BRISBANE-PROSERPINE,14751,2005,4,2005-4
BRISBANE-ROCKHAMPTON,42085,2005,4,2005-4
BRISBANE-SYDNEY,308163,2005,4,2005-4
BRISBANE-TOWNSVILLE,59294,2005,4,2005-4
BROOME-PERTH,16714,2005,4,2005-4
CAIRNS-MELBOURNE,28780,2005,4,2005-4
CAIRNS-SYDNEY,71802,2005,4,2005-4
CAIRNS-TOWNSVILLE,10206,2005,4,2005-4
CANBERRA-MELBOURNE,75384,2005,4,2005-4
CANBERRA-SYDNEY,66936,2005,4,2005-4
COFFS HARBOUR-SYDNEY,23732,2005,4,2005-4
DARWIN-MELBOURNE,9144,2005,4,2005-4
DARWIN-SYDNEY,15959,2005,4,2005-4
DEVONPORT-MELBOURNE,8837,2005,4,2005-4
DUBBO-SYDNEY,13127,2005,4,2005-4
GOLD COAST-SYDNEY,145008,2005,4,2005-4
HOBART-MELBOURNE,79932,2005,4,2005-4
HOBART-SYDNEY,34382,2005,4,2005-4
KALGOORLIE-PERTH,15642,2005,4,2005-4
KARRATHA-PERTH,19625,2005,4,2005-4
LAUNCESTON-MELBOURNE,53665,2005,4,2005-4
LAUNCESTON-SYDNEY,12027,2005,4,2005-4
MELBOURNE-BURNIE,7835,2005,4,2005-4
MELBOURNE-GOLD COAST,91290,2005,4,2005-4
MELBOURNE-MILDURA,12040,2005,4,2005-4
MELBOURNE-NEWCASTLE,23700,2005,4,2005-4
MELBOURNE-PERTH,106680,2005,4,2005-4
MELBOURNE-SYDNEY,520559,2005,4,2005-4
PERTH-PORT HEDLAND,7730,2005,4,2005-4
PERTH-SYDNEY,94420,2005,4,2005-4
SUNSHINE COAST-MELBOURNE,26987,2005,4,2005-4
SUNSHINE COAST-SYDNEY,31858,2005,4,2005-4
SYDNEY-TOWNSVILLE,13126,2005,4,2005-4
SYDNEY-WAGGA WAGGA,11681,2005,4,2005-4
ADELAIDE-ALICE SPRINGS,10071,2005,5,2005-5
ADELAIDE-BRISBANE,42103,2005,5,2005-5
ADELAIDE-CANBERRA,16327,2005,5,2005-5
ADELAIDE-GOLD COAST,12361,2005,5,2005-5
ADELAIDE-MELBOURNE,150494,2005,5,2005-5
ADELAIDE-PERTH,37085,2005,5,2005-5
ADELAIDE-PORT LINCOLN,10615,2005,5,2005-5
ADELAIDE-SYDNEY,104862,2005,5,2005-5
ALBURY-SYDNEY,11876,2005,5,2005-5
ALICE SPRINGS-SYDNEY,0,2005,5,2005-5
BALLINA-SYDNEY,14756,2005,5,2005-5
BRISBANE-CAIRNS,88020,2005,5,2005-5
BRISBANE-CANBERRA,43358,2005,5,2005-5
BRISBANE-DARWIN,23398,2005,5,2005-5
BRISBANE-HAMILTON ISLAND,5900,2005,5,2005-5
BRISBANE-HOBART,12725,2005,5,2005-5
BRISBANE-MACKAY,44156,2005,5,2005-5
BRISBANE-MELBOURNE,190164,2005,5,2005-5
BRISBANE-NEWCASTLE,23959,2005,5,2005-5
BRISBANE-PERTH,31877,2005,5,2005-5
BRISBANE-PROSERPINE,13966,2005,5,2005-5
BRISBANE-ROCKHAMPTON,43292,2005,5,2005-5
BRISBANE-SYDNEY,298868,2005,5,2005-5
BRISBANE-TOWNSVILLE,59248,2005,5,2005-5
BROOME-PERTH,18638,2005,5,2005-5
CAIRNS-MELBOURNE,30103,2005,5,2005-5
CAIRNS-SYDNEY,65800,2005,5,2005-5
CAIRNS-TOWNSVILLE,10000,2005,5,2005-5
CANBERRA-MELBOURNE,75079,2005,5,2005-5
CANBERRA-SYDNEY,70366,2005,5,2005-5
COFFS HARBOUR-SYDNEY,21925,2005,5,2005-5
DARWIN-MELBOURNE,9631,2005,5,2005-5
DARWIN-SYDNEY,13615,2005,5,2005-5
DEVONPORT-MELBOURNE,7220,2005,5,2005-5
DUBBO-SYDNEY,13479,2005,5,2005-5
GOLD COAST-SYDNEY,139220,2005,5,2005-5
HOBART-MELBOURNE,74190,2005,5,2005-5
HOBART-SYDNEY,27910,2005,5,2005-5
KALGOORLIE-PERTH,15920,2005,5,2005-5
KARRATHA-PERTH,19407,2005,5,2005-5
LAUNCESTON-MELBOURNE,49786,2005,5,2005-5
LAUNCESTON-SYDNEY,10825,2005,5,2005-5
MELBOURNE-BURNIE,6910,2005,5,2005-5
MELBOURNE-GOLD COAST,83868,2005,5,2005-5
MELBOURNE-MILDURA,11574,2005,5,2005-5
MELBOURNE-NEWCASTLE,22734,2005,5,2005-5
MELBOURNE-PERTH,97003,2005,5,2005-5
MELBOURNE-SYDNEY,499252,2005,5,2005-5
PERTH-PORT HEDLAND,7757,2005,5,2005-5
PERTH-SYDNEY,86001,2005,5,2005-5
SUNSHINE COAST-MELBOURNE,27693,2005,5,2005-5
SUNSHINE COAST-SYDNEY,29812,2005,5,2005-5
SYDNEY-TOWNSVILLE,11597,2005,5,2005-5
SYDNEY-WAGGA WAGGA,11671,2005,5,2005-5
ADELAIDE-ALICE SPRINGS,10460,2005,6,2005-6
ADELAIDE-BRISBANE,37449,2005,6,2005-6
ADELAIDE-CANBERRA,15368,2005,6,2005-6
ADELAIDE-GOLD COAST,11195,2005,6,2005-6
ADELAIDE-MELBOURNE,143807,2005,6,2005-6
ADELAIDE-PERTH,33594,2005,6,2005-6
ADELAIDE-PORT LINCOLN,9967,2005,6,2005-6
ADELAIDE-SYDNEY,96880,2005,6,2005-6
ALBURY-SYDNEY,11184,2005,6,2005-6
ALICE SPRINGS-SYDNEY,0,2005,6,2005-6
BALLINA-SYDNEY,14364,2005,6,2005-6
BRISBANE-CAIRNS,92316,2005,6,2005-6
BRISBANE-CANBERRA,44746,2005,6,2005-6
BRISBANE-DARWIN,24412,2005,6,2005-6
BRISBANE-HAMILTON ISLAND,7678,2005,6,2005-6
BRISBANE-HOBART,12298,2005,6,2005-6
BRISBANE-MACKAY,45368,2005,6,2005-6
BRISBANE-MELBOURNE,199856,2005,6,2005-6
BRISBANE-NEWCASTLE,25108,2005,6,2005-6
BRISBANE-PERTH,29268,2005,6,2005-6
BRISBANE-PROSERPINE,14240,2005,6,2005-6
BRISBANE-ROCKHAMPTON,45637,2005,6,2005-6
BRISBANE-SYDNEY,292614,2005,6,2005-6
BRISBANE-TOWNSVILLE,64668,2005,6,2005-6
BROOME-PERTH,20619,2005,6,2005-6
CAIRNS-MELBOURNE,36029,2005,6,2005-6
CAIRNS-SYDNEY,75598,2005,6,2005-6
CAIRNS-TOWNSVILLE,10644,2005,6,2005-6
CANBERRA-MELBOURNE,72832,2005,6,2005-6
CANBERRA-SYDNEY,68149,2005,6,2005-6
COFFS HARBOUR-SYDNEY,21795,2005,6,2005-6
DARWIN-MELBOURNE,11674,2005,6,2005-6
DARWIN-SYDNEY,22114,2005,6,2005-6
DEVONPORT-MELBOURNE,6722,2005,6,2005-6
DUBBO-SYDNEY,13090,2005,6,2005-6
GOLD COAST-SYDNEY,134406,2005,6,2005-6
HOBART-MELBOURNE,70694,2005,6,2005-6
HOBART-SYDNEY,26625,2005,6,2005-6
KALGOORLIE-PERTH,16113,2005,6,2005-6
KARRATHA-PERTH,20043,2005,6,2005-6
LAUNCESTON-MELBOURNE,50220,2005,6,2005-6
LAUNCESTON-SYDNEY,10741,2005,6,2005-6
MELBOURNE-BURNIE,6503,2005,6,2005-6
MELBOURNE-GOLD COAST,80780,2005,6,2005-6
MELBOURNE-MILDURA,11134,2005,6,2005-6
MELBOURNE-NEWCASTLE,23562,2005,6,2005-6
MELBOURNE-PERTH,92001,2005,6,2005-6
MELBOURNE-SYDNEY,485921,2005,6,2005-6
PERTH-PORT HEDLAND,8231,2005,6,2005-6
PERTH-SYDNEY,79420,2005,6,2005-6
SUNSHINE COAST-MELBOURNE,26036,2005,6,2005-6
SUNSHINE COAST-SYDNEY,28465,2005,6,2005-6
SYDNEY-TOWNSVILLE,14162,2005,6,2005-6
SYDNEY-WAGGA WAGGA,11104,2005,6,2005-6
ADELAIDE-ALICE SPRINGS,14001,2005,7,2005-7
ADELAIDE-BRISBANE,44567,2005,7,2005-7
ADELAIDE-CANBERRA,16281,2005,7,2005-7
ADELAIDE-GOLD COAST,16335,2005,7,2005-7
ADELAIDE-MELBOURNE,165707,2005,7,2005-7
ADELAIDE-PERTH,38234,2005,7,2005-7
ADELAIDE-PORT LINCOLN,10726,2005,7,2005-7
ADELAIDE-SYDNEY,116038,2005,7,2005-7
ALBURY-SYDNEY,13090,2005,7,2005-7
ALICE SPRINGS-SYDNEY,0,2005,7,2005-7
BALLINA-SYDNEY,20119,2005,7,2005-7
BRISBANE-CAIRNS,103662,2005,7,2005-7
BRISBANE-CANBERRA,49740,2005,7,2005-7
BRISBANE-DARWIN,30004,2005,7,2005-7
BRISBANE-HAMILTON ISLAND,11597,2005,7,2005-7
BRISBANE-HOBART,10662,2005,7,2005-7
BRISBANE-MACKAY,46719,2005,7,2005-7
BRISBANE-MELBOURNE,220339,2005,7,2005-7
BRISBANE-NEWCASTLE,27490,2005,7,2005-7
BRISBANE-PERTH,36953,2005,7,2005-7
BRISBANE-PROSERPINE,14901,2005,7,2005-7
BRISBANE-ROCKHAMPTON,44684,2005,7,2005-7
BRISBANE-SYDNEY,323559,2005,7,2005-7
BRISBANE-TOWNSVILLE,67866,2005,7,2005-7
BROOME-PERTH,25238,2005,7,2005-7
CAIRNS-MELBOURNE,43080,2005,7,2005-7
CAIRNS-SYDNEY,97214,2005,7,2005-7
CAIRNS-TOWNSVILLE,10679,2005,7,2005-7
CANBERRA-MELBOURNE,74493,2005,7,2005-7
CANBERRA-SYDNEY,65185,2005,7,2005-7
COFFS HARBOUR-SYDNEY,23499,2005,7,2005-7
DARWIN-MELBOURNE,13798,2005,7,2005-7
DARWIN-SYDNEY,27432,2005,7,2005-7
DEVONPORT-MELBOURNE,6553,2005,7,2005-7
DUBBO-SYDNEY,12771,2005,7,2005-7
GOLD COAST-SYDNEY,162934,2005,7,2005-7
HERVEY BAY-SYDNEY,0,2005,7,2005-7
HOBART-MELBOURNE,71409,2005,7,2005-7
HOBART-SYDNEY,27997,2005,7,2005-7
KALGOORLIE-PERTH,16356,2005,7,2005-7
KARRATHA-PERTH,21669,2005,7,2005-7
LAUNCESTON-MELBOURNE,49816,2005,7,2005-7
LAUNCESTON-SYDNEY,10960,2005,7,2005-7
MELBOURNE-BURNIE,6414,2005,7,2005-7
MELBOURNE-GOLD COAST,95298,2005,7,2005-7
MELBOURNE-MILDURA,11384,2005,7,2005-7
MELBOURNE-NEWCASTLE,24957,2005,7,2005-7
MELBOURNE-PERTH,104307,2005,7,2005-7
MELBOURNE-SYDNEY,522546,2005,7,2005-7
PERTH-PORT HEDLAND,9119,2005,7,2005-7
PERTH-SYDNEY,92377,2005,7,2005-7
SUNSHINE COAST-MELBOURNE,30620,2005,7,2005-7
SUNSHINE COAST-SYDNEY,35429,2005,7,2005-7
SYDNEY-TOWNSVILLE,13925,2005,7,2005-7
SYDNEY-WAGGA WAGGA,11771,2005,7,2005-7
ADELAIDE-ALICE SPRINGS,12970,2005,8,2005-8
ADELAIDE-BRISBANE,46863,2005,8,2005-8
ADELAIDE-CANBERRA,16262,2005,8,2005-8
ADELAIDE-GOLD COAST,14745,2005,8,2005-8
ADELAIDE-MELBOURNE,158431,2005,8,2005-8
ADELAIDE-PERTH,37880,2005,8,2005-8
ADELAIDE-PORT LINCOLN,10417,2005,8,2005-8
ADELAIDE-SYDNEY,110158,2005,8,2005-8
ALBURY-SYDNEY,13582,2005,8,2005-8
ALICE SPRINGS-SYDNEY,0,2005,8,2005-8
BALLINA-SYDNEY,19207,2005,8,2005-8
BRISBANE-CAIRNS,98628,2005,8,2005-8
BRISBANE-CANBERRA,47923,2005,8,2005-8
BRISBANE-DARWIN,27287,2005,8,2005-8
BRISBANE-HAMILTON ISLAND,12831,2005,8,2005-8
BRISBANE-HOBART,11532,2005,8,2005-8
BRISBANE-MACKAY,43984,2005,8,2005-8
BRISBANE-MELBOURNE,211103,2005,8,2005-8
BRISBANE-NEWCASTLE,25852,2005,8,2005-8
BRISBANE-PERTH,36563,2005,8,2005-8
BRISBANE-PROSERPINE,15384,2005,8,2005-8
BRISBANE-ROCKHAMPTON,44657,2005,8,2005-8
BRISBANE-SYDNEY,315839,2005,8,2005-8
BRISBANE-TOWNSVILLE,64945,2005,8,2005-8
BROOME-PERTH,23235,2005,8,2005-8
CAIRNS-MELBOURNE,44964,2005,8,2005-8
CAIRNS-SYDNEY,94805,2005,8,2005-8
CAIRNS-TOWNSVILLE,10815,2005,8,2005-8
CANBERRA-MELBOURNE,73899,2005,8,2005-8
CANBERRA-SYDNEY,70164,2005,8,2005-8
COFFS HARBOUR-SYDNEY,24533,2005,8,2005-8
DARWIN-MELBOURNE,12665,2005,8,2005-8
DARWIN-SYDNEY,21320,2005,8,2005-8
DEVONPORT-MELBOURNE,6931,2005,8,2005-8
DUBBO-SYDNEY,13484,2005,8,2005-8
GOLD COAST-SYDNEY,145912,2005,8,2005-8
HERVEY BAY-SYDNEY,9459,2005,8,2005-8
HOBART-MELBOURNE,74650,2005,8,2005-8
HOBART-SYDNEY,28730,2005,8,2005-8
KALGOORLIE-PERTH,18471,2005,8,2005-8
KARRATHA-PERTH,21331,2005,8,2005-8
LAUNCESTON-MELBOURNE,50154,2005,8,2005-8
LAUNCESTON-SYDNEY,11577,2005,8,2005-8
MELBOURNE-BURNIE,6946,2005,8,2005-8
MELBOURNE-GOLD COAST,92286,2005,8,2005-8
MELBOURNE-MILDURA,11612,2005,8,2005-8
MELBOURNE-NEWCASTLE,24029,2005,8,2005-8
MELBOURNE-PERTH,99856,2005,8,2005-8
MELBOURNE-SYDNEY,516702,2005,8,2005-8
PERTH-PORT HEDLAND,8900,2005,8,2005-8
PERTH-SYDNEY,89096,2005,8,2005-8
SUNSHINE COAST-MELBOURNE,30811,2005,8,2005-8
SUNSHINE COAST-SYDNEY,30322,2005,8,2005-8
SYDNEY-TOWNSVILLE,13098,2005,8,2005-8
SYDNEY-WAGGA WAGGA,11828,2005,8,2005-8
ADELAIDE-ALICE SPRINGS,8552,2005,9,2005-9
ADELAIDE-BRISBANE,46503,2005,9,2005-9
ADELAIDE-CANBERRA,16843,2005,9,2005-9
ADELAIDE-GOLD COAST,16706,2005,9,2005-9
ADELAIDE-MELBOURNE,156509,2005,9,2005-9
ADELAIDE-PERTH,39570,2005,9,2005-9
ADELAIDE-PORT LINCOLN,10818,2005,9,2005-9
ADELAIDE-SYDNEY,105419,2005,9,2005-9
ALBURY-SYDNEY,13847,2005,9,2005-9
ALICE SPRINGS-SYDNEY,0,2005,9,2005-9
BALLINA-SYDNEY,21115,2005,9,2005-9
BRISBANE-CAIRNS,93767,2005,9,2005-9
BRISBANE-CANBERRA,49283,2005,9,2005-9
BRISBANE-DARWIN,26660,2005,9,2005-9
BRISBANE-HAMILTON ISLAND,14877,2005,9,2005-9
BRISBANE-HOBART,12812,2005,9,2005-9
BRISBANE-MACKAY,48867,2005,9,2005-9
BRISBANE-MELBOURNE,231883,2005,9,2005-9
BRISBANE-NEWCASTLE,28261,2005,9,2005-9
BRISBANE-PERTH,39625,2005,9,2005-9
BRISBANE-PROSERPINE,14830,2005,9,2005-9
BRISBANE-ROCKHAMPTON,47987,2005,9,2005-9
BRISBANE-SYDNEY,329296,2005,9,2005-9
BRISBANE-TOWNSVILLE,67088,2005,9,2005-9
BROOME-PERTH,22265,2005,9,2005-9
CAIRNS-MELBOURNE,43299,2005,9,2005-9
CAIRNS-SYDNEY,85983,2005,9,2005-9
CAIRNS-TOWNSVILLE,10755,2005,9,2005-9
CANBERRA-MELBOURNE,75811,2005,9,2005-9
CANBERRA-SYDNEY,69194,2005,9,2005-9
COFFS HARBOUR-SYDNEY,24728,2005,9,2005-9
DARWIN-MELBOURNE,11637,2005,9,2005-9
DARWIN-SYDNEY,13323,2005,9,2005-9
DEVONPORT-MELBOURNE,7667,2005,9,2005-9
DUBBO-SYDNEY,13971,2005,9,2005-9
GOLD COAST-SYDNEY,155468,2005,9,2005-9
HERVEY BAY-SYDNEY,8791,2005,9,2005-9
HOBART-MELBOURNE,81022,2005,9,2005-9
HOBART-SYDNEY,32945,2005,9,2005-9
KALGOORLIE-PERTH,16305,2005,9,2005-9
KARRATHA-PERTH,21112,2005,9,2005-9
LAUNCESTON-MELBOURNE,54330,2005,9,2005-9
LAUNCESTON-SYDNEY,13209,2005,9,2005-9
MELBOURNE-BURNIE,7506,2005,9,2005-9
MELBOURNE-GOLD COAST,98299,2005,9,2005-9
MELBOURNE-MILDURA,11610,2005,9,2005-9
MELBOURNE-NEWCASTLE,25112,2005,9,2005-9
MELBOURNE-PERTH,121503,2005,9,2005-9
MELBOURNE-SYDNEY,532594,2005,9,2005-9
PERTH-PORT HEDLAND,9365,2005,9,2005-9
PERTH-SYDNEY,97418,2005,9,2005-9
SUNSHINE COAST-MELBOURNE,34976,2005,9,2005-9
SUNSHINE COAST-SYDNEY,32830,2005,9,2005-9
SYDNEY-TOWNSVILLE,14036,2005,9,2005-9
SYDNEY-WAGGA WAGGA,12682,2005,9,2005-9
ADELAIDE-ALICE SPRINGS,0,2005,10,2005-10
ADELAIDE-BRISBANE,52255,2005,10,2005-10
ADELAIDE-CANBERRA,18126,2005,10,2005-10
ADELAIDE-GOLD COAST,20631,2005,10,2005-10
ADELAIDE-MELBOURNE,164511,2005,10,2005-10
ADELAIDE-PERTH,42799,2005,10,2005-10
ADELAIDE-PORT LINCOLN,11726,2005,10,2005-10
ADELAIDE-SYDNEY,119523,2005,10,2005-10
ALBURY-SYDNEY,12427,2005,10,2005-10
ALICE SPRINGS-SYDNEY,0,2005,10,2005-10
BALLINA-SYDNEY,21644,2005,10,2005-10
BRISBANE-CAIRNS,88156,2005,10,2005-10
BRISBANE-CANBERRA,47199,2005,10,2005-10
BRISBANE-DARWIN,25585,2005,10,2005-10
BRISBANE-HAMILTON ISLAND,16747,2005,10,2005-10
BRISBANE-HOBART,13068,2005,10,2005-10
BRISBANE-MACKAY,47711,2005,10,2005-10
BRISBANE-MELBOURNE,232114,2005,10,2005-10
BRISBANE-NEWCASTLE,30004,2005,10,2005-10
BRISBANE-PERTH,41789,2005,10,2005-10
BRISBANE-PROSERPINE,15477,2005,10,2005-10
BRISBANE-ROCKHAMPTON,47203,2005,10,2005-10
BRISBANE-SYDNEY,336524,2005,10,2005-10
BRISBANE-TOWNSVILLE,61650,2005,10,2005-10
BROOME-PERTH,21247,2005,10,2005-10
CAIRNS-MELBOURNE,40567,2005,10,2005-10
CAIRNS-SYDNEY,87310,2005,10,2005-10
CAIRNS-TOWNSVILLE,11067,2005,10,2005-10
CANBERRA-MELBOURNE,78667,2005,10,2005-10
CANBERRA-SYDNEY,67578,2005,10,2005-10
COFFS HARBOUR-SYDNEY,26291,2005,10,2005-10
DARWIN-MELBOURNE,10540,2005,10,2005-10
DARWIN-SYDNEY,0,2005,10,2005-10
DEVONPORT-MELBOURNE,7185,2005,10,2005-10
DUBBO-SYDNEY,14328,2005,10,2005-10
GOLD COAST-SYDNEY,166794,2005,10,2005-10
HERVEY BAY-SYDNEY,9300,2005,10,2005-10
HOBART-MELBOURNE,81343,2005,10,2005-10
HOBART-SYDNEY,33141,2005,10,2005-10
KALGOORLIE-PERTH,16213,2005,10,2005-10
KARRATHA-PERTH,21620,2005,10,2005-10
LAUNCESTON-MELBOURNE,51835,2005,10,2005-10
LAUNCESTON-SYDNEY,13144,2005,10,2005-10
MELBOURNE-BURNIE,0,2005,10,2005-10
MELBOURNE-GOLD COAST,100931,2005,10,2005-10
MELBOURNE-MILDURA,12389,2005,10,2005-10
MELBOURNE-NEWCASTLE,26324,2005,10,2005-10
MELBOURNE-PERTH,111953,2005,10,2005-10
MELBOURNE-SYDNEY,536084,2005,10,2005-10
PERTH-PORT HEDLAND,10236,2005,10,2005-10
PERTH-SYDNEY,104062,2005,10,2005-10
SUNSHINE COAST-MELBOURNE,35958,2005,10,2005-10
SUNSHINE COAST-SYDNEY,36767,2005,10,2005-10
SYDNEY-TOWNSVILLE,14135,2005,10,2005-10
SYDNEY-WAGGA WAGGA,12772,2005,10,2005-10
ADELAIDE-ALICE SPRINGS,0,2005,11,2005-11
ADELAIDE-BRISBANE,46277,2005,11,2005-11
ADELAIDE-CANBERRA,17112,2005,11,2005-11
ADELAIDE-GOLD COAST,14325,2005,11,2005-11
ADELAIDE-MELBOURNE,148585,2005,11,2005-11
ADELAIDE-PERTH,41521,2005,11,2005-11
ADELAIDE-PORT LINCOLN,10367,2005,11,2005-11
ADELAIDE-SYDNEY,109736,2005,11,2005-11
ALBURY-SYDNEY,12195,2005,11,2005-11
ALICE SPRINGS-SYDNEY,0,2005,11,2005-11
BALLINA-SYDNEY,20933,2005,11,2005-11
BRISBANE-CAIRNS,81214,2005,11,2005-11
BRISBANE-CANBERRA,41796,2005,11,2005-11
BRISBANE-DARWIN,19443,2005,11,2005-11
BRISBANE-HAMILTON ISLAND,13664,2005,11,2005-11
BRISBANE-HOBART,12471,2005,11,2005-11
BRISBANE-MACKAY,44037,2005,11,2005-11
BRISBANE-MELBOURNE,205973,2005,11,2005-11
BRISBANE-NEWCASTLE,28395,2005,11,2005-11
BRISBANE-PERTH,37999,2005,11,2005-11
BRISBANE-PROSERPINE,13551,2005,11,2005-11
BRISBANE-ROCKHAMPTON,44947,2005,11,2005-11
BRISBANE-SYDNEY,319320,2005,11,2005-11
BRISBANE-TOWNSVILLE,60595,2005,11,2005-11
BROOME-PERTH,16922,2005,11,2005-11
CAIRNS-MELBOURNE,33273,2005,11,2005-11
CAIRNS-SYDNEY,74989,2005,11,2005-11
CAIRNS-TOWNSVILLE,10341,2005,11,2005-11
CANBERRA-MELBOURNE,80042,2005,11,2005-11
CANBERRA-SYDNEY,71552,2005,11,2005-11
COFFS HARBOUR-SYDNEY,25979,2005,11,2005-11
DARWIN-MELBOURNE,6306,2005,11,2005-11
DARWIN-SYDNEY,0,2005,11,2005-11
DEVONPORT-MELBOURNE,0,2005,11,2005-11
DUBBO-SYDNEY,13718,2005,11,2005-11
GOLD COAST-SYDNEY,150419,2005,11,2005-11
HERVEY BAY-SYDNEY,9546,2005,11,2005-11
HOBART-MELBOURNE,82028,2005,11,2005-11
HOBART-SYDNEY,34985,2005,11,2005-11
KALGOORLIE-PERTH,16099,2005,11,2005-11
KARRATHA-PERTH,20927,2005,11,2005-11
LAUNCESTON-MELBOURNE,57332,2005,11,2005-11
LAUNCESTON-SYDNEY,14089,2005,11,2005-11
MELBOURNE-BURNIE,0,2005,11,2005-11
MELBOURNE-GOLD COAST,96508,2005,11,2005-11
MELBOURNE-MILDURA,11633,2005,11,2005-11
MELBOURNE-NEWCASTLE,26365,2005,11,2005-11
MELBOURNE-PERTH,106674,2005,11,2005-11
MELBOURNE-SYDNEY,549206,2005,11,2005-11
PERTH-PORT HEDLAND,10181,2005,11,2005-11
PERTH-SYDNEY,96890,2005,11,2005-11
SUNSHINE COAST-MELBOURNE,30485,2005,11,2005-11
SUNSHINE COAST-SYDNEY,34280,2005,11,2005-11
SYDNEY-TOWNSVILLE,10812,2005,11,2005-11
SYDNEY-WAGGA WAGGA,12337,2005,11,2005-11
ADELAIDE-ALICE SPRINGS,0,2005,12,2005-12
ADELAIDE-BRISBANE,48701,2005,12,2005-12
ADELAIDE-CANBERRA,15079,2005,12,2005-12
ADELAIDE-GOLD COAST,15201,2005,12,2005-12
ADELAIDE-MELBOURNE,146062,2005,12,2005-12
ADELAIDE-PERTH,43062,2005,12,2005-12
ADELAIDE-PORT LINCOLN,11276,2005,12,2005-12
ADELAIDE-SYDNEY,111835,2005,12,2005-12
ALBURY-SYDNEY,11425,2005,12,2005-12
ALICE SPRINGS-SYDNEY,0,2005,12,2005-12
BALLINA-SYDNEY,25653,2005,12,2005-12
BRISBANE-CAIRNS,82864,2005,12,2005-12
BRISBANE-CANBERRA,43484,2005,12,2005-12
BRISBANE-DARWIN,20941,2005,12,2005-12
BRISBANE-HAMILTON ISLAND,14545,2005,12,2005-12
BRISBANE-HOBART,14100,2005,12,2005-12
BRISBANE-MACKAY,46484,2005,12,2005-12
BRISBANE-MELBOURNE,208091,2005,12,2005-12
BRISBANE-NEWCASTLE,28821,2005,12,2005-12
BRISBANE-PERTH,41243,2005,12,2005-12
BRISBANE-PROSERPINE,13816,2005,12,2005-12
BRISBANE-ROCKHAMPTON,43437,2005,12,2005-12
BRISBANE-SYDNEY,325026,2005,12,2005-12
BRISBANE-TOWNSVILLE,66428,2005,12,2005-12
BROOME-PERTH,15540,2005,12,2005-12
CAIRNS-MELBOURNE,33213,2005,12,2005-12
CAIRNS-SYDNEY,74069,2005,12,2005-12
CAIRNS-TOWNSVILLE,9546,2005,12,2005-12
CANBERRA-MELBOURNE,72480,2005,12,2005-12
CANBERRA-SYDNEY,57219,2005,12,2005-12
COFFS HARBOUR-SYDNEY,26850,2005,12,2005-12
DARWIN-MELBOURNE,7372,2005,12,2005-12
DARWIN-SYDNEY,0,2005,12,2005-12
DEVONPORT-MELBOURNE,0,2005,12,2005-12
DUBBO-SYDNEY,12416,2005,12,2005-12
GOLD COAST-SYDNEY,161885,2005,12,2005-12
HERVEY BAY-SYDNEY,10491,2005,12,2005-12
HOBART-MELBOURNE,87936,2005,12,2005-12
HOBART-SYDNEY,38689,2005,12,2005-12
KALGOORLIE-PERTH,15336,2005,12,2005-12
KARRATHA-PERTH,19915,2005,12,2005-12
LAUNCESTON-MELBOURNE,59941,2005,12,2005-12
LAUNCESTON-SYDNEY,17977,2005,12,2005-12
MELBOURNE-BURNIE,0,2005,12,2005-12
MELBOURNE-GOLD COAST,102943,2005,12,2005-12
MELBOURNE-MILDURA,10715,2005,12,2005-12
MELBOURNE-NEWCASTLE,26267,2005,12,2005-12
MELBOURNE-PERTH,122047,2005,12,2005-12
MELBOURNE-SYDNEY,510627,2005,12,2005-12
PERTH-PORT HEDLAND,9147,2005,12,2005-12
PERTH-SYDNEY,104890,2005,12,2005-12
SUNSHINE COAST-MELBOURNE,31889,2005,12,2005-12
SUNSHINE COAST-SYDNEY,37220,2005,12,2005-12
SYDNEY-TOWNSVILLE,13148,2005,12,2005-12
SYDNEY-WAGGA WAGGA,11140,2005,12,2005-12
ADELAIDE-ALICE SPRINGS,0,2006,1,2006-1
ADELAIDE-BRISBANE,48987,2006,1,2006-1
ADELAIDE-CANBERRA,12933,2006,1,2006-1
ADELAIDE-GOLD COAST,17099,2006,1,2006-1
ADELAIDE-MELBOURNE,140961,2006,1,2006-1
ADELAIDE-PERTH,44595,2006,1,2006-1
ADELAIDE-PORT LINCOLN,12228,2006,1,2006-1
ADELAIDE-SYDNEY,108695,2006,1,2006-1
ALBURY-SYDNEY,10329,2006,1,2006-1
ALICE SPRINGS-SYDNEY,0,2006,1,2006-1
BALLINA-SYDNEY,26802,2006,1,2006-1
BRISBANE-CAIRNS,75386,2006,1,2006-1
BRISBANE-CANBERRA,40653,2006,1,2006-1
BRISBANE-DARWIN,21461,2006,1,2006-1
BRISBANE-HAMILTON ISLAND,16055,2006,1,2006-1
BRISBANE-HOBART,14148,2006,1,2006-1
BRISBANE-MACKAY,45003,2006,1,2006-1
BRISBANE-MELBOURNE,216692,2006,1,2006-1
BRISBANE-NEWCASTLE,28670,2006,1,2006-1
BRISBANE-PERTH,41874,2006,1,2006-1
BRISBANE-PROSERPINE,14440,2006,1,2006-1
